"id","unidade","turma","idade","sexo","peso","altura"
"1618","Engenho","qui1dt","16","F","77.9","1.64"
"1619","Engenho","qui1dt","16","M","59.5","1.75"
"1620","Engenho","qui1dt","16","F","78.7","1.77"
"1621","Engenho","qui1dt","16","F","66","1.79"
"1622","Engenho","qui1dt","15","F","73.5","1.74"
"1623","Engenho","qui1dt","16","M","52.6","1.63"
"1624","Engenho","qui1dt","16","F","61.7","1.72"
"1625","Engenho","qui1dt","17","F","",""
"1626","Imperial","adm1am","16","F","72.5","1.62"
"1627","Imperial","adm1am","16","F","50.8","1.56"
"1628","Imperial","adm1am","15","F","50.8","1.65"
"1629","Imperial","adm1am","15","F","62.5","1.64"
"1630","Imperial","adm1am","17","M","64.6","1.78"
"1631","Imperial","adm1am","15","M","79.7","1.7"
"1632","Imperial","adm1am","15","M","56.1","1.7"
"1633","Imperial","adm1am","16","F","44.7","1.61"
"1634","Imperial","adm1am","15","F","47.4","1.62"
"1635","Imperial","adm1am","17","F","60.6","1.63"
"1636","Imperial","adm1am","17","F","56.5","1.68"
"1637","Imperial","adm1am","15","F","78.8","1.67"
"1638","Imperial","adm1am","16","F","79.9","1.69"
"1639","Imperial","adm1am","15","M","107.5","1.72"
"1640","Imperial","adm1am","16","F","50","1.56"
"1641","Imperial","adm1am","16","F","62.6","1.64"
"1642","Imperial","adm1am","15","F","54.5","1.56"
"1643","Imperial","adm1am","15","F","45","1.55"
"1644","Imperial","adm1am","16","M","",""
"1645","Imperial","adm1am","16","M","56.1","1.8"
"1646","Imperial","adm1am","16","M","62.9","1.75"
"1647","Imperial","adm1am","16","F","72.6","1.56"
"1648","Imperial","adm1am","16","F","46.5","1.52"
"1649","Imperial","adm1am","16","F","50.2","1.66"
"1650","Imperial","adm1am","15","F","55.1","1.61"
"1651","Imperial","adm1am","15","M","",""
"1652","Imperial","adm1am","16","M","30.4","1.51"
"1653","Imperial","adm1am","15","F","56","1.65"
"1654","Imperial","adm1am","17","M","49.4","1.64"
"1655","Imperial","adm1am","16","M","52.4","1.7"
"1656","Imperial","adm1am","16","F","57.4","1.66"
"1657","Imperial","adm1am","16","M","52.6","1.67"
"1658","Imperial","adm1am","16","M","43.7","1.71"
"1659","Imperial","adm1am","15","M","",""
"1660","Imperial","adm1am","16","M","43.1","1.57"
"1661","Imperial","adm1am","16","M","",""
"1662","Imperial","adm1am","16","F","52","1.61"
"1663","Imperial","adm1am","15","F","50.5","1.67"
"1664","Imperial","adm1am","16","F","54.2","1.66"
"1665","Imperial","adm1am","16","F","47.2","1.68"
"1666","Imperial","adm1am","15","F","53.3","1.62"
"1667","Imperial","adm1bm","16","F","58.5","1.66"
"1668","Imperial","adm1bm","17","F","55.0","1.55"
"1669","Imperial","adm1bm","15","F","52.6","1.67"
"1670","Imperial","adm1bm","16","F","52.8","1.6"
"1671","Imperial","adm1bm","16","F","76.5","1.65"
"1672","Imperial","adm1bm","17","F","46.2","1.64"
"1673","Imperial","adm1bm","15","M","90.5","1.75"
"1674","Imperial","adm1bm","16","M","57.0","1.73"
"1675","Imperial","adm1bm","16","F","38.3","1.56"
"1676","Imperial","adm1bm","16","F","45.0","1.6"
"1677","Imperial","adm1bm","17","M","74.9","1.73"
"1678","Imperial","adm1bm","16","M","54.0","1.82"
"1679","Imperial","adm1bm","16","F","50.5","1.65"
"1680","Imperial","adm1bm","15","M","",""
"1681","Imperial","adm1bm","15","M","54.0","1.69"
"1682","Imperial","adm1bm","16","F","88.2","1.9"
"1683","Imperial","adm1bm","15","F","",""
"1684","Imperial","adm1bm","16","F","42.5","1.6"
"1685","Imperial","adm1bm","15","M","80.5","1.84"
"1686","Imperial","adm1bm","16","F","43.9","1.56"
"1687","Imperial","adm1bm","16","F","",""
"1688","Imperial","adm1bm","16","F","53.0","1.64"
"1689","Imperial","adm1bm","16","F","45.9","1.63"
"1690","Imperial","adm1bm","16","M","55.4","1.69"
"1691","Imperial","adm1bm","15","F","42.8","1.62"
"1692","Imperial","adm1bm","15","F","48.0","1.56"
"1693","Imperial","adm1bm","16","F","",""
"1694","Imperial","adm1bm","15","M","62.2","1.84"
"1695","Imperial","adm1bm","16","F","65.2","1.65"
"1696","Imperial","adm1bm","16","F","68.8","1.7"
"1697","Imperial","adm1bm","16","F","",""
"1698","Imperial","adm1bm","17","F","75.5","1.66"
"1699","Imperial","adm1bm","16","M","59.6","1.74"
"1700","Imperial","adm1bm","16","F","59.8","1.62"
"1701","Imperial","adm1bm","16","M","78.1","1.7"
"1702","Imperial","adm1bm","16","M","58.0","1.85"
"1703","Imperial","adm1bm","16","F","52.8","1.66"
"1704","Imperial","adm1bm","15","F","62.0","1.53"
"1705","Imperial","adm1bm","15","F","89.9","1.73"
"1706","Imperial","adm1bm","15","F","53.5","1.61"
"1707","Imperial","adm1cm","16","F","51.2","1.57"
"1708","Imperial","adm1cm","16","M","79.8","1.79"
"1709","Imperial","adm1cm","16","F","64.7","1.68"
"1710","Imperial","adm1cm","15","F","58.1","1.65"
"1711","Imperial","adm1cm","16","M","",""
"1712","Imperial","adm1cm","16","F","",""
"1713","Imperial","adm1cm","15","M","",""
"1714","Imperial","adm1cm","16","M","47.5","1.56"
"1715","Imperial","adm1cm","15","M","62.1","1.76"
"1716","Imperial","adm1cm","15","M","61.5","1.82"
"1717","Imperial","adm1cm","15","F","51.5","1.63"
"1718","Imperial","adm1cm","15","M","",""
"1719","Imperial","adm1cm","15","M","76.3","1.75"
"1720","Imperial","adm1cm","15","F","",""
"1721","Imperial","adm1cm","16","M","61.6","1.68"
"1722","Imperial","adm1cm","16","F","52.5","1.71"
"1723","Imperial","adm1cm","16","F","43.4","1.57"
"1724","Imperial","adm1cm","16","M","52.7","1.7"
"1725","Imperial","adm1cm","17","M","62.3","1.84"
"1726","Imperial","adm1cm","15","M","",""
"1727","Imperial","adm1cm","15","F","92.2","1.73"
"1728","Imperial","adm1cm","16","F","60.4","1.63"
"1729","Imperial","adm1cm","16","M","56.9","1.83"
"1730","Imperial","adm1cm","15","F","61.8","1.62"
"1731","Imperial","adm1cm","15","F","",""
"1732","Imperial","adm1cm","17","F","57","1.58"
"1733","Imperial","adm1cm","17","M","57.5","1.76"
"1734","Imperial","adm1cm","16","F","",""
"1735","Imperial","adm1cm","16","F","50.2","1.57"
"1736","Imperial","adm1cm","16","M","63","1.78"
"1737","Imperial","adm1cm","16","F","70.1","1.75"
"1738","Imperial","adm1cm","16","M","62.2","1.8"
"1739","Imperial","adm1cm","16","F","59.5","1.61"
"1740","Imperial","adm1cm","16","M","68.2","1.92"
"1741","Imperial","adm1cm","16","M","",""
"1742","Imperial","adm1cm","15","F","46.6","1.63"
"1743","Imperial","adm1cm","16","M","",""
"1744","Imperial","adm1cm","15","F","60.7","1.63"
"1745","Imperial","adm1cm","15","F","51.4","1.61"
"1746","Imperial","log1am","16","F","104.9","1.59"
"1747","Imperial","log1am","16","F","41.6","1.55"
"1748","Imperial","log1am","16","F","51.7","1.67"
"1749","Imperial","log1am","15","F","52.2","1.5"
"1750","Imperial","log1am","15","M","",""
"1751","Imperial","log1am","15","F","88.1","1.67"
"1752","Imperial","log1am","16","M","",""
"1753","Imperial","log1am","15","M","79","1.82"
"1754","Imperial","log1am","16","F","",""
"1755","Imperial","log1am","16","F","",""
"1756","Imperial","log1am","16","F","58.2","1.63"
"1757","Imperial","log1am","16","M","93","1.72"
"1758","Imperial","log1am","16","M","52.7","1.68"
"1759","Imperial","log1am","16","F","",""
"1760","Imperial","log1am","15","M","55.2","1.64"
"1761","Imperial","log1am","15","M","57.1","1.68"
"1762","Imperial","log1am","16","M","70.9","1.69"
"1763","Imperial","log1am","17","F","52.6","1.6"
"1764","Imperial","log1am","15","M","53","1.81"
"1765","Imperial","log1am","16","F","58","1.59"
"1766","Imperial","log1am","16","M","",""
"1767","Imperial","log1am","16","F","56.7","1.57"
"1768","Imperial","log1am","16","F","",""
"1769","Imperial","log1am","16","F","49.6","1.63"
"1770","Imperial","log1am","16","F","46.3","1.58"
"1771","Imperial","log1am","16","M","51.2","1.74"
"1772","Imperial","log1am","16","M","81.4","1.77"
"1773","Imperial","log1am","15","M","",""
"1774","Imperial","log1am","16","F","55.5","1.67"
"1775","Imperial","log1am","16","M","42.8","1.69"
"1776","Imperial","log1am","16","F","67.5","1.57"
"1777","Imperial","log1am","16","F","66.4","1.65"
"1778","Imperial","log1am","16","M","50.2","1.65"
"1779","Imperial","log1am","16","M","118.7","1.86"
"1780","Imperial","log1am","16","M","91.2","1.78"
"1781","Imperial","log1am","15","F","38.7","1.52"
"1782","Imperial","log1am","15","F","52.8","1.6"
"1783","Imperial","log1am","15","F","43.6","1.51"
"1784","Imperial","log1bm","16","F","",""
"1785","Imperial","log1bm","16","M","54.4","1.73"
"1786","Imperial","log1bm","15","F","59.9","1.65"
"1787","Imperial","log1bm","16","F","42.8","1.51"
"1788","Imperial","log1bm","16","F","76.8","1.6"
"1789","Imperial","log1bm","15","M","67.1","1.64"
"1790","Imperial","log1bm","17","M","",""
"1791","Imperial","log1bm","16","M","59.4","1.8"
"1792","Imperial","log1bm","15","F","52","1.57"
"1793","Imperial","log1bm","16","M","60.4","1.75"
"1794","Imperial","log1bm","15","M","63.1","1.81"
"1795","Imperial","log1bm","16","F","40.8","1.52"
"1796","Imperial","log1bm","16","M","69.2","1.81"
"1797","Imperial","log1bm","16","M","56","1.79"
"1798","Imperial","log1bm","16","M","55","1.74"
"1799","Imperial","log1bm","15","M","",""
"1800","Imperial","log1bm","15","M","81","1.83"
"1801","Imperial","log1bm","16","M","68.4","1.78"
"1802","Imperial","log1bm","17","M","",""
"1803","Imperial","log1bm","17","F","60.4","1.78"
"1804","Imperial","log1bm","16","M","54.4","1.64"
"1805","Imperial","log1bm","17","F","49.2","1.63"
"1806","Imperial","log1bm","15","M","70","1.77"
"1807","Imperial","log1bm","16","F","56.5","1.63"
"1808","Imperial","log1bm","15","F","54.9","1.57"
"1809","Imperial","log1bm","16","F","69.9","1.65"
"1810","Imperial","log1bm","15","F","40.3","1.43"
"1811","Imperial","log1bm","15","F","",""
"1812","Imperial","log1bm","16","M","66.1","1.8"
"1813","Imperial","log1bm","15","M","50.2","1.65"
"1814","Imperial","log1bm","15","M","55.4","1.73"
"1815","Imperial","log1bm","15","F","66.4","1.73"
"1816","Imperial","log1bm","15","F","90.1","1.61"
"1817","Imperial","log1bm","16","F","",""
"1818","Imperial","log1bm","16","M","",""
"1819","Imperial","log1bm","16","M","",""
"1820","Imperial","log1bm","16","F","55","1.5"
"1821","Imperial","spi1am","15","F","",""
"1822","Imperial","spi1am","16","M","54.8","1.74"
"1823","Imperial","spi1am","15","M","51.4","1.78"
"1824","Imperial","spi1am","15","F","59.6","1.55"
"1825","Imperial","spi1am","15","M","58","1.68"
"1826","Imperial","spi1am","16","M","78.6","1.79"
"1827","Imperial","spi1am","15","M","105.1","1.74"
"1828","Imperial","spi1am","16","M","49.1","1.7"
"1829","Imperial","spi1am","15","M","64.4","1.81"
"1830","Imperial","spi1am","15","M","72.3","1.67"
"1831","Imperial","spi1am","16","M","58.5","1.76"
"1832","Imperial","spi1am","16","M","71.2","1.58"
"1833","Imperial","spi1am","15","M","66.5","1.69"
"1834","Imperial","spi1am","15","F","",""
"1835","Imperial","spi1am","17","M","61.7","1.77"
"1836","Imperial","spi1am","15","M","",""
"1837","Imperial","spi1am","15","M","",""
"1838","Imperial","spi1am","16","F","55.9","1.8"
"1839","Imperial","spi1am","15","F","56.5","1.63"
"1840","Imperial","spi1am","16","M","54.1","1.81"
"1841","Imperial","spi1am","16","M","",""
"1842","Imperial","spi1am","15","M","81.4","1.81"
"1843","Imperial","spi1am","15","M","54.6","1.79"
"1844","Imperial","spi1am","15","M","51.8","1.71"
"1845","Imperial","spi1am","15","F","44.7","1.68"
"1846","Imperial","spi1am","15","M","54.5","1.67"
"1847","Imperial","spi1am","16","M","56.9","1.65"
"1848","Imperial","spi1am","16","M","59.2","1.73"
"1849","Imperial","spi1am","16","M","44.2","1.65"
"1850","Imperial","spi1am","15","F","58.3","1.65"
"1851","Imperial","spi1am","16","F","109.5","1.65"
"1852","Imperial","spi1am","16","F","50.9","1.63"
"1853","Imperial","spi1am","16","M","54","1.71"
"1854","Imperial","spi1am","16","F","39.7","1.56"
"1855","Imperial","spi1am","15","M","58.4","1.73"
"1856","Imperial","spi1bm","15","M","83.1","1.78"
"1857","Imperial","spi1bm","15","M","72.4","1.75"
"1858","Imperial","spi1bm","15","M","95.7","1.84"
"1859","Imperial","spi1bm","16","M","43.6","1.65"
"1860","Imperial","spi1bm","15","M","50.8","1.77"
"1861","Imperial","spi1bm","15","M","69.2","1.75"
"1862","Imperial","spi1bm","16","F","50.8","1.57"
"1863","Imperial","spi1bm","15","M","50.4","1.72"
"1864","Imperial","spi1bm","17","M","79.1","1.82"
"1865","Imperial","spi1bm","15","M","58.4","1.69"
"1866","Imperial","spi1bm","15","M","69.8","1.74"
"1867","Imperial","spi1bm","15","M","53.1","1.71"
"1868","Imperial","spi1bm","15","M","47.8","1.67"
"1869","Imperial","spi1bm","16","M","84.2","1.75"
"1870","Imperial","spi1bm","16","M","53.7","1.74"
"1871","Imperial","spi1bm","15","M","51.4","1.69"
"1872","Imperial","spi1bm","16","M","68.5","1.72"
"1873","Imperial","spi1bm","15","M","51.1","1.64"
"1874","Imperial","spi1bm","17","M","62.2","1.84"
"1875","Imperial","spi1bm","16","F","81.7","1.62"
"1876","Imperial","spi1bm","15","F","50.8","1.74"
"1877","Imperial","spi1bm","16","F","42.6","1.65"
"1878","Imperial","spi1bm","15","M","",""
"1879","Imperial","spi1bm","16","M","56.9","1.71"
"1880","Imperial","spi1bm","15","M","78.7","1.79"
"1881","Imperial","spi1bm","16","M","71.6","1.76"
"1882","Imperial","spi1bm","16","M","89.9","1.79"
"1883","Imperial","spi1bm","16","M","52.6","1.58"
"1884","Imperial","spi1bm","16","M","65.3","1.77"
"1885","Imperial","spi1bm","16","F","61.9","1.73"
"1886","Imperial","spi1bm","15","M","45","1.64"
"1887","Imperial","spi1bm","16","M","63.9","1.73"
"1888","Imperial","spi1bm","16","M","59.9","1.64"
"1889","Imperial","spi1bm","16","M","94.4","1.75"
"1890","Imperial","spi1bm","16","M","63.4","1.81"
"1891","Imperial","spi1bm","16","F","51.6","1.62"
"1892","Imperial","spi1bm","16","M","76.6","1.69"
"1893","Imperial","spi1cm","17","M","82","1.86"
"1894","Imperial","spi1cm","16","M","60","1.63"
"1895","Imperial","spi1cm","16","M","",""
"1896","Imperial","spi1cm","15","M","76","1.62"
"1897","Imperial","spi1cm","16","M","45.8","1.71"
"1898","Imperial","spi1cm","16","M","71.5","1.81"
"1899","Imperial","spi1cm","16","M","",""
"1900","Imperial","spi1cm","16","F","51.9","1.63"
"1901","Imperial","spi1cm","16","M","63.3","1.83"
"1902","Imperial","spi1cm","16","M","67","1.77"
"1903","Imperial","spi1cm","15","M","60.2","1.73"
"1904","Imperial","spi1cm","16","M","52.8","1.69"
"1905","Imperial","spi1cm","16","M","61.1","1.68"
"1906","Imperial","spi1cm","15","F","45.3","1.58"
"1907","Imperial","spi1cm","15","M","74.9","1.69"
"1908","Imperial","spi1cm","16","M","72.5","1.67"
"1909","Imperial","spi1cm","15","M","",""
"1910","Imperial","spi1cm","17","F","50.6","1.61"
"1911","Imperial","spi1cm","15","M","",""
"1912","Imperial","spi1cm","15","M","61.2","1.71"
"1913","Imperial","spi1cm","15","M","82","1.78"
"1914","Imperial","spi1cm","16","M","60.4","1.72"
"1915","Imperial","spi1cm","16","F","50.4","1.6"
"1916","Imperial","spi1cm","16","F","79.6","1.69"
"1917","Imperial","spi1cm","15","M","57.3","1.54"
"1918","Imperial","spi1cm","16","M","57.6","1.69"
"1919","Imperial","spi1cm","16","M","81.3","1.83"
"1920","Imperial","spi1cm","16","M","89","1.8"
"1921","Imperial","spi1cm","16","M","56.3","1.73"
"1922","Imperial","spi1cm","15","M","70.2","1.73"
"1923","Imperial","spi1cm","16","F","47.5","1.58"
"1924","Imperial","spi1cm","16","M","57.5","1.72"
"1925","Imperial","spi1cm","16","M","67.2","1.66"
"1926","Imperial","spi1cm","16","M","54.2","1.76"
"1927","Imperial","spi1cm","15","M","48.3","1.72"
"1928","Imperial","spi1cm","16","M","58.8","1.71"
"1929","Imperial","spi1cm","16","M","72.5","1.73"
"1930","MariaCristina","enm1am","15","F","50.4","1.56"
"1931","MariaCristina","enm1am","16","F","46.9","1.54"
"1932","MariaCristina","enm1am","15","M","74.5","1.71"
"1933","MariaCristina","enm1am","18","M","58.1","1.73"
"1934","MariaCristina","enm1am","15","M","61.9","1.66"
"1935","MariaCristina","enm1am","16","M","49.9","1.69"
"1936","MariaCristina","enm1am","16","M","68.2","1.70"
"1937","MariaCristina","enm1am","16","M","78.5","1.76"
"1938","MariaCristina","enm1am","16","F","70.2","1.65"
"1939","MariaCristina","enm1am","16","F","72.2","1.70"
"1940","MariaCristina","enm1am","16","F","70.0","1.58"
"1941","MariaCristina","enm1am","16","M","68.2","1.78"
"1942","MariaCristina","enm1am","15","M","52.6","1.59"
"1943","MariaCristina","enm1am","16","M","106.4","1.81"
"1944","MariaCristina","enm1am","16","F","58.1","1.68"
"1945","MariaCristina","enm1am","16","M","55.6","1.69"
"1946","MariaCristina","enm1am","16","F","41.9","1.66"
"1947","MariaCristina","enm1am","15","F","92.0","1.57"
"1948","MariaCristina","enm1am","15","F","52.5","1.59"
"1949","MariaCristina","enm1am","15","M","67.2","1.73"
"1950","MariaCristina","enm1am","17","M","",""
"1951","MariaCristina","enm1am","16","M","47.9","1.65"
"1952","MariaCristina","enm1am","16","M","71.3","1.82"
"1953","MariaCristina","enm1am","16","F","",""
"1954","MariaCristina","enm1am","15","M","76.9","1.73"
"1955","MariaCristina","enm1bm","16","F","80.6","1.63"
"1956","MariaCristina","enm1bm","15","M","60.0","1.65"
"1957","MariaCristina","enm1bm","16","M","52.0","1.68"
"1958","MariaCristina","enm1bm","17","F","63.6","1.62"
"1959","MariaCristina","enm1bm","16","M","52.9","1.69"
"1960","MariaCristina","enm1bm","17","M","74.4","1.76"
"1961","MariaCristina","enm1bm","15","F","83.1","1.70"
"1962","MariaCristina","enm1bm","16","M","69.8","1.81"
"1963","MariaCristina","enm1bm","15","M","55.8","1.67"
"1964","MariaCristina","enm1bm","16","F","51.6","1.67"
"1965","MariaCristina","enm1bm","16","F","63.6","1.72"
"1966","MariaCristina","enm1bm","15","M","43.4","1.69"
"1967","MariaCristina","enm1bm","16","F","50.5","1.59"
"1968","MariaCristina","enm1bm","15","F","75.0","1.65"
"1969","MariaCristina","enm1bm","16","M","55.1","1.73"
"1970","MariaCristina","enm1bm","15","F","47.3","1.57"
"1971","MariaCristina","enm1bm","16","F","44.8","1.52"
"1972","MariaCristina","enm1bm","15","M","64.2","1.78"
"1973","MariaCristina","enm1bm","15","F","48.1","1.61"
"1974","MariaCristina","enm1bm","16","F","62.4","1.69"
"1975","MariaCristina","enm1bm","16","M","55.9","1.70"
"1976","MariaCristina","enm1bm","16","F","59.2","1.72"
"1977","MariaCristina","enm1bm","16","M","63.4","1.76"
"1978","MariaCristina","enm1bm","16","M","59.2","1.82"
"1979","MariaCristina","enm1bm","15","M","81.9","1.71"
"1980","MariaCristina","enm1bm","15","F","100.4","1.65"
"1981","MariaCristina","enm1cm","16","F","65.3","1.60"
"1982","MariaCristina","enm1cm","16","F","93.6","1.69"
"1983","MariaCristina","enm1cm","15","F","60.6","1.68"
"1984","MariaCristina","enm1cm","16","M","93.0","1.76"
"1985","MariaCristina","enm1cm","15","F","50.4","1.57"
"1986","MariaCristina","enm1cm","15","F","89.8","1.69"
"1987","MariaCristina","enm1cm","16","M","80.1","1.81"
"1988","MariaCristina","enm1cm","15","F","45.6","1.59"
"1989","MariaCristina","enm1cm","16","F","55.3","1.67"
"1990","MariaCristina","enm1cm","16","M","57.6","1.61"
"1991","MariaCristina","enm1cm","16","F","83.1","1.74"
"1992","MariaCristina","enm1cm","15","M","59.2","1.80"
"1993","MariaCristina","enm1cm","15","M","65.4","1.83"
"1994","MariaCristina","enm1cm","16","F","50.1","1.52"
"1995","MariaCristina","enm1cm","16","F","73.6","1.53"
"1996","MariaCristina","enm1cm","15","M","74.9","1.74"
"1997","MariaCristina","enm1cm","15","M","",""
"1998","MariaCristina","enm1cm","15","F","61.9","1.66"
"1999","MariaCristina","enm1cm","15","F","42.4","1.52"
"2000","MariaCristina","enm1cm","15","M","84.0","1.68"
"2001","MariaCristina","enm1cm","16","M","55.3","1.83"
"2002","MariaCristina","enm1cm","16","M","62.5","1.66"
"2003","MariaCristina","enm1cm","16","M","72.3","1.76"
"2004","MariaCristina","enm1cm","16","F","63.4","1.63"
"2005","MariaCristina","enm1cm","15","M","59.0","1.78"
"2006","MariaCristina","enm1cm","16","M","58.8","1.72"
"2007","MariaCristina","enm1cm","16","M","94.3","1.87"
"2008","MariaCristina","enm1cm","16","F","67.2","1.65"
"2009","MariaCristina","pjd1at","16","F","46","1.68"
"2010","MariaCristina","pjd1at","15","F","69.6","1.69"
"2011","MariaCristina","pjd1at","15","M","76","1.7"
"2012","MariaCristina","pjd1at","17","M","80.4","1.79"
"2013","MariaCristina","pjd1at","16","M","58.1","1.73"
"2014","MariaCristina","pjd1at","15","M","57.2","1.73"
"2015","MariaCristina","pjd1at","15","M","49.1","1.73"
"2016","MariaCristina","pjd1at","16","M","45.2","1.69"
"2017","MariaCristina","pjd1at","15","M","52.4","1.69"
"2018","MariaCristina","pjd1at","15","M","58.1","1.72"
"2019","MariaCristina","pjd1at","15","M","50","1.72"
"2020","MariaCristina","pjd1at","16","M","57.7","1.77"
"2021","MariaCristina","pjd1at","15","F","46.5","1.59"
"2022","MariaCristina","pjd1at","15","F","55","1.63"
"2023","MariaCristina","pjd1at","15","F","71","1.62"
"2024","MariaCristina","pjd1at","16","M","44.8","1.77"
"2025","MariaCristina","pjd1at","15","M","98.4","1.77"
"2026","MariaCristina","pjd1at","16","F","60.9","1.58"
"2027","MariaCristina","pjd1at","16","F","39.4","1.58"
"2028","MariaCristina","pjd1at","15","F","53.9","1.64"
"2029","MariaCristina","pjd1at","16","M","46.3","1.77"
"2030","MariaCristina","pjd1at","15","M","63.9","1.9"
"2031","MariaCristina","pjd1at","16","M","55.6","1.62"
"2032","MariaCristina","pjd1at","16","M","65","1.72"
"2033","MariaCristina","pjd1at","15","M","53.2","1.73"
"2034","MariaCristina","pjd1at","16","M","",""
"2035","MariaCristina","pjd1at","16","M","110.8","1.8"
"2036","MariaCristina","pjd1at","16","F","77.3","1.61"
"2037","MariaCristina","pjd1at","16","M","49.6","1.64"
"2038","MariaCristina","pjd1at","15","M","67.9","1.64"
"2039","MariaCristina","pjd1at","15","M","55.9","1.72"
"2040","MariaCristina","pjd1at","16","M","54.1","1.7"
"2041","MariaCristina","pjd1at","16","M","90.2","1.69"
"2042","Paulista","adm1at","15","M","64.8","1.76"
"2043","Paulista","adm1at","15","M","56.4","1.67"
"2044","Paulista","adm1at","16","F","67.6","1.69"
"2045","Paulista","adm1at","15","M","57.8","1.79"
"2046","Paulista","adm1at","16","F","47.2","1.68"
"2047","Paulista","adm1at","16","F","83.3","1.64"
"2048","Paulista","adm1at","15","F","58.2","1.65"
"2049","Paulista","adm1at","15","F","69.5","1.74"
"2050","Paulista","adm1at","16","F","68.6","1.74"
"2051","Paulista","adm1at","15","F","91.8","1.71"
"2052","Paulista","adm1at","16","F","51.5","1.59"
"2053","Paulista","adm1at","16","F","57.4","1.71"
"2054","Paulista","adm1at","15","M","51.1","1.68"
"2055","Paulista","adm1at","15","F","52.8","1.51"
"2056","Paulista","adm1at","15","M","57.6","1.76"
"2057","Paulista","adm1at","16","M","51.8","1.7"
"2058","Paulista","adm1at","16","M","79.3","1.7"
"2059","Paulista","adm1at","16","M","48.5","1.72"
"2060","Paulista","adm1at","16","M","61.4","1.73"
"2061","Paulista","adm1at","16","M","80","1.75"
"2062","Paulista","adm1at","15","M","166.3","1.83"
"2063","Paulista","adm1at","16","M","63.7","1.83"
"2064","Paulista","adm1at","16","M","58.8","1.74"
"2065","Paulista","adm1at","15","M","62","1.72"
"2066","Paulista","adm1at","16","F","45.6","1.53"
"2067","Paulista","adm1at","16","F","53","1.69"
"2068","Paulista","adm1at","16","F","",""
"2069","Paulista","adm1at","16","F","72.5","1.69"
"2070","Paulista","adm1at","16","F","88.5","1.64"
"2071","Paulista","adm1at","16","F","81.5","1.71"
"2072","Paulista","adm1at","15","F","85.3",""
"2073","Paulista","adm1at","16","F","83.1","1.74"
"2074","Paulista","adm1at","15","F","55.4","1.67"
"2075","Paulista","adm1at","15","F","41.8","1.55"
"2076","Paulista","adm1at","15","M","70.9","1.7"
"2077","Paulista","adm1at","16","F","59.3","1.61"
"2078","Paulista","adm1at","15","M","47.7","1.68"
"2079","Paulista","adm1bt","16","F","69.3","1.67"
"2080","Paulista","adm1bt","16","F","50.2","1.72"
"2081","Paulista","adm1bt","16","F","49","1.5"
"2082","Paulista","adm1bt","15","F","57.9","1.57"
"2083","Paulista","adm1bt","16","F","54.6","1.63"
"2084","Paulista","adm1bt","16","F","52","1.64"
"2085","Paulista","adm1bt","16","F","81.8","1.62"
"2086","Paulista","adm1bt","16","F","43.5","1.57"
"2087","Paulista","adm1bt","16","M","62.5","1.67"
"2088","Paulista","adm1bt","16","M","67.4","1.76"
"2089","Paulista","adm1bt","16","M","68.4","1.76"
"2090","Paulista","adm1bt","16","M","48","1.66"
"2091","Paulista","adm1bt","16","M","109.1","1.8"
"2092","Paulista","adm1bt","17","F","65.1","1.52"
"2093","Paulista","adm1bt","16","F","59.6","1.75"
"2094","Paulista","adm1bt","16","F","59.9","1.6"
"2095","Paulista","adm1bt","16","M","66.6","1.58"
"2096","Paulista","adm1bt","16","M","53","1.62"
"2097","Paulista","adm1bt","16","M","62.1","1.86"
"2098","Paulista","adm1bt","16","F","64.8","1.69"
"2099","Paulista","adm1bt","17","M","56.1","1.79"
"2100","Paulista","adm1bt","15","F","49.2","1.54"
"2101","Paulista","adm1bt","16","F","88.2","1.6"
"2102","Paulista","adm1bt","15","F","49.4","1.69"
"2103","Paulista","adm1bt","15","F","80","1.65"
"2104","Paulista","adm1bt","16","F","59.3","1.68"
"2105","Paulista","adm1bt","16","F","59.2","1.61"
"2106","Paulista","adm1bt","15","M","62.3","1.74"
"2107","Paulista","adm1bt","16","F","66.2","1.63"
"2108","Paulista","adm1bt","16","M","58.8","1.63"
"2109","Paulista","adm1bt","15","F","47.4","1.57"
"2110","Paulista","adm1bt","15","M","48.6","1.63"
"2111","Paulista","adm1bt","15","F","",""
"2112","Paulista","adm1bt","16","F","44.5","1.61"
"2113","Paulista","adm1bt","15","F","61.1","1.59"
"2114","Paulista","adm1bt","15","F","46.8","1.59"
"2115","Paulista","adm1bt","15","F","75.1","1.62"
"2116","Paulista","adm1ct","15","M","66.6","1.75"
"2117","Paulista","adm1ct","15","F","68.0","1.60"
"2118","Paulista","adm1ct","16","F","46.1","1.64"
"2119","Paulista","adm1ct","16","M","45.9","1.72"
"2120","Paulista","adm1ct","15","F","66.0","1.73"
"2121","Paulista","adm1ct","15","M","67.6","1.69"
"2122","Paulista","adm1ct","15","F","64.8","1.61"
"2123","Paulista","adm1ct","15","F","53.6","1.68"
"2124","Paulista","adm1ct","15","F","46.3","1.57"
"215","Paulista","adm1ct","15","M","57.0","1.77"
"2126","Paulista","adm1ct","16","M","64.2","1.77"
"2127","Paulista","adm1ct","15","F","53.2","1.56"
"2128","Paulista","adm1ct","16","F","50.3","1.65"
"2129","Paulista","adm1ct","16","M","69.0","1.77"
"2130","Paulista","adm1ct","16","F","109.2","1.72"
"2131","Paulista","adm1ct","16","F","46.0","1.62"
